,imdb_id,genres,region,averageRating,numVotes,backdrop_path,budget,original_language,overview,poster_path,release_date,revenue,runtime,tagline,url_trailer,mot_cle,popularity,title,originalTitle,vote_count,vote_average
311,tt0059527,"Drama,War",FR,8.2,9714,https://image.tmdb.org/t/p/w500/jBiKBks9YnRw4WvT6HvP4po8ldd.jpg,0,sk,"In a small town in Nazi-occupied Slovakia during World War II, decent but timid carpenter Tono is named ""Aryan comptroller"" of a button store owned by an old Jewish widow, Rozalie. Since the post comes with a salary and standing in the town's corrupt hierarchy, Tono wrestles with greed and guilt as he and Rozalie gradually befriend each other. When the authorities order all Jews in town to be rounded up, Tono faces a moral dilemma unlike any he's known before.",https://image.tmdb.org/t/p/w500/auUXKdf8tcqKli7VJMzsoBxN6g.jpg,1965,1450000,128,,,"['nazi', 'holocaust (shoah)', 'shopkeeper']",6.574,Le miroir aux alouettes,Obchod na korze,147,7.578
312,tt0059540,"Crime,Drama,Thriller",FR,6.5,2072,https://image.tmdb.org/t/p/w500/4RQFnUg52MTU38CMjSSM4SXlQGM.jpg,0,en,"Ex-convict Eddie and his wife, Kristine, attempt to build a new life for themselves and their daughter Kathy in San Francisco, but police officer Mike Vido is determined to send Eddie back to prison.",https://image.tmdb.org/t/p/w500/gQfNFsYfE5a7kB0jiQE4uhnhNYk.jpg,1965,0,107,"always a target, for either side of the law!",,"['robbery', 'heist', 'film noir']",3.557,Les Tueurs de San Francisco,Once a Thief,20,6.3
313,tt0059549,"Action,Drama,War",FR,6.6,5502,https://image.tmdb.org/t/p/w500/ygPdCGaQEpnzfXfQkNaYrKVxXIP.jpg,115000,en,Allied agents infiltrate the Nazi rocket complex at Peenemunde in order to obtain their secrets and sabotage the plant.The film alternates between German developments of the V-1 missile and V-2 rocket (with a German cast speaking their own language) and discovery by British Intelligence of the weapon.,https://image.tmdb.org/t/p/w500/Zxj0YdYf7t7gC63JBDencVKIoQ.jpg,1965,3700000,115,Sabotage of Hitler's ingenious weapons of mass destruction...the V1 and V2 rockets!,,"['nazi', 'rocket']",7.592,Opération Crossbow,Operation Crossbow,100,6.8
314,tt0059557,"Action,Adventure,Comedy",FR,6.4,7079,https://image.tmdb.org/t/p/w500/dQbZRSQLmWlaU3TNVmBj72M1TBg.jpg,0,en,"When scientists use eco-terrorism to impose their will on the world by affecting extremes in the weather, Intelligence Chief Cramden calls in top agent Derek Flint.",https://image.tmdb.org/t/p/w500/rd2jKIqFfJ8LgZEaBpAvLL44G10.jpg,1966,0,108,The ORIGINAL man of mystery!,,"['spy', 'spoof', 'derek flint', 'super spy']",6.243,Notre homme Flint,Our Man Flint,100,6.43
315,tt0059565,"Comedy,Drama",FR,6.7,1375,https://image.tmdb.org/t/p/w500/a4RNXirykK97k3bK3re4uMsJLg7.jpg,0,fr,"Six vignettes set in different sections of Paris, by six directors. St. Germain des Pres (Douchet), Gare du Nord (Rouch), Rue St. Denis (Pollet), and Montparnasse et Levallois (Godard) are stories of love, flirtation and prostitution; Place d'Etoile (Rohmer) concerns a haberdasher and his umbrella; and La Muette (Chabrol), a bourgeois family and earplugs.",https://image.tmdb.org/t/p/w500/od2CEDTLEPHTxRXCPV0kLtzFSjV.jpg,1965,0,95,,,[],2.772,Paris vu par...,Paris vu par...,25,6.5
316,tt0059573,"Drama,Romance",FR,8.0,9527,https://image.tmdb.org/t/p/w500/fzBSF2bLRhquIaPfthb1rbngMPw.jpg,800000,en,"A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life.",https://image.tmdb.org/t/p/w500/9eFULnzgoLpO7lvg6FMutGRuNFg.jpg,1965,6792000,105,Love is color blind.,,"['friendship', 'prostitute', 'grandparent grandchild relationship', 'tension', 'racism', 'blind', 'park', 'tenement', 'blindness', 'innocence lost', 'abuse']",7.304,Un coin de ciel bleu,A Patch of Blue,100,7.525
317,tt0059578,"Drama,Western",FR,8.2,274282,https://image.tmdb.org/t/p/w500/hs6OPto38fF589ScpGhl7uSU4MI.jpg,600000,it,"Two bounty hunters are in pursuit of ""El Indio,"" one of the most wanted fugitives in the western territories, and his gang.",https://image.tmdb.org/t/p/w500/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg,1965,15000000,132,"The man with no name is back... the man in black is waiting... a walking arsenal - he uncoils, strikes and kills!",https://www.youtube.com/watch?v=tilvxdiO2nU,"['bounty hunter', 'pot smoking', 'rural area', 'spaghetti western', 'right hand man', 'piano', 'dollars trilogy']",18.818,...et pour quelques dollars de plus,Per qualche dollaro in più,3776,8.0
318,tt0059592,"Crime,Drama,Romance",FR,7.4,36900,https://image.tmdb.org/t/p/w500/goXrXOu33pUYzYlEnZH6oRVn4g.jpg,300000,fr,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.",https://image.tmdb.org/t/p/w500/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,1965,0,110,,https://www.youtube.com/watch?v=ImwX3-znxyw,"['paris, france', 'mediterranean', 'painting', 'road trip', 'money', 'bombing', 'dock', 'french noir']",12.75,Pierrot le fou,Pierrot le fou,810,7.4
319,tt0059678,"Crime,Mystery,Sci-Fi",FR,6.1,3037,https://image.tmdb.org/t/p/w500/dJi1yCm3C3TP7Hjz5MtAcMD9zTU.jpg,0,en,"A US government germ warfare lab has had an accident. The first theory is that one of the germs has been released and killed several scientists. The big fear is that a more virulent strain, named The Satan Bug because all life can be killed off by it should it escape, may have been stolen.",https://image.tmdb.org/t/p/w500/jMqA1ooDaqQqaifI5hnU7tw9hf2.jpg,1965,0,114,The price for uncovering the secret of the satan bug comes high - YOUR LIFE!,,"['florida', 'suicide', 'california', 'biological weapon', 'robbery', 'based on novel or book', 'escape', 'thief', 'laboratory', 'scientist', 'agent', 'biological warfare', 'virus', 'germ warfare']",4.126,Station 3: Ultra secret,The Satan Bug,47,6.138
320,tt0059711,"Drama,War,Western",FR,7.3,9623,https://image.tmdb.org/t/p/w500/e6615TUkrhQvOyCYM60SQLPTVAL.jpg,0,en,"Charlie Anderson, a farmer in Shenandoah, Virginia, finds himself and his family in the middle of the Civil War he wants nothing to do with. When his youngest boy is taken prisoner by the North, the Civil War is forced upon him.",https://image.tmdb.org/t/p/w500/jAB8UFwpoKPdgJlCuYZiF1hyn9E.jpg,1965,0,105,Two mighty armies trampled its valley... A fighting family challenged them both!,,"['widower', 'virginia']",7.693,Les prairies de l'honneur,Shenandoah,132,6.818
321,tt0059729,Drama,FR,7.0,2477,https://image.tmdb.org/t/p/w500/uFtP4UK0e7kNmm7x1V39SLrpay1.jpg,0,en,"Alan is a Seattle college student volunteering at a crisis center. One night when at the clinic alone, a woman calls up the number and tells Alan that she needs to talk to someone. She informs Alan she took a load of pills, and he secretly tries to get help. During this time, he learns more about the woman, her family life, and why she wants to die. Can Alan get the cavalry to save her in time before it's too late?",https://image.tmdb.org/t/p/w500/bVJ9p6nTX2nvzAviASuvtMSQ6Jp.jpg,1965,0,98,"When a woman's emotions sway away on a slender thread, expect anything…",,"['race against time', 'suicide attempt', 'seattle, washington', 'overdose', 'telephone', 'crisis line', 'help line']",3.84,30 minutes de sursis,The Slender Thread,45,7.2
322,tt0059742,"Biography,Drama,Family",FR,8.1,260455,https://image.tmdb.org/t/p/w500/5D9wsIoGLbwbJ4wdvME6Gb6zJNK.jpg,8200000,en,"In the years before the Second World War, a tomboyish postulant at an Austrian abbey is hired as a governess in the home of a widowed naval captain with seven children, and brings a new love of life and music into the home.",https://image.tmdb.org/t/p/w500/xvXiJggaxRrU4jLjTXCmqnqEsGd.jpg,1965,286214286,174,The happiest sound in all the world!,https://www.youtube.com/watch?v=2DLx3Q41Kag,"['resistance', 'world war ii', 'musical', 'austria', 'music competition', 'based on play or musical', 'alps mountains', 'governess', 'convent (nunnery)', 'novice', 'puppet show', 'nun in love', 'nazi occupation', '1930s']",16.427,La mélodie du bonheur,The Sound of Music,3132,7.725
323,tt0059764,"Crime,Mystery,Thriller",FR,6.5,2471,https://image.tmdb.org/t/p/w500/6dMZVZZdDHqegsXVydhldOxccqf.jpg,0,en,"When Watson reads from the newspaper there have been two similar murders near Whitechapel in a few days, Sherlock Holmes' sharp deductive is immediately stimulated to start its merciless method of elimination after observation of every apparently meaningless detail. He guesses right the victims must be street whores, and doesn't need long to work his way trough a pawn shop, an aristocratic family's stately home, a hospital and of course the potential suspects and (even unknowing) witnesses who are the cast of the gradually unraveled story of the murderer and his motive.",https://image.tmdb.org/t/p/w500/gWKXoUpzB28R5qHhQAoC6kOJaQ1.jpg,1965,0,95,Sherlock Holmes meets Jack the Ripper! Here comes the original caped crusader!,,"['jack the ripper', 'sherlock holmes']",4.288,Sherlock Holmes contre Jack l'Éventreur,A Study in Terror,59,6.229
324,tt0059776,"Drama,History,War",FR,7.5,3288,https://image.tmdb.org/t/p/w500/nzKVpW9wYxdsQZroLaOBxuQ9GoU.jpg,0,hu,"After the failure of the Kossuth's revolution of 1848, people suspected of supporting the revolution are sent to prison camps. Years later, partisans led by outlaw Sándor Rózsa still run rampant. Although the authorities do not know the identities of the partisans, they round up suspects and try to root them out by any means necessary.",https://image.tmdb.org/t/p/w500/7dCBle7ZTLXxvXLhVP96fmyE3wA.jpg,1966,0,90,,,"['detention camp', 'austria-hungary']",3.237,Les sans-espoir,Szegénylegények,62,7.2
325,tt0059794,"Comedy,Romance",FR,6.6,1003,https://image.tmdb.org/t/p/w500/f9kXXdeaWu6g1IO7SlX2IW9VeQy.jpg,0,en,"Joan Howell, a young and pretty maid-for-hire, meets and begins dating wealthy New York City businessman Tom Milford. Embarrassed about bringing him back to her tiny apartment that she shares with her roommate Audrey, Joan brings Tom over to a fancy apartment that she cleans on a daily basis not knowing that it's his place. Tom plays along with the charade despite not knowing who Joan really is, while she tries to tidy up Tom's place not knowing who he really is. Written by Matthew Patay",https://image.tmdb.org/t/p/w500/x2Wt8tpk9o9KHhZM1QBXvMbaqgT.jpg,1965,0,93,"She ""borrows"" his Apartment - then steals his Heart!",,"['bachelor', 'roommate']",2.674,Chambre à part,That Funny Feeling,17,5.9
326,tt0059797,"Adventure,Comedy,Family",FR,7.0,9222,https://image.tmdb.org/t/p/w500/A0qYXYNgBbNRVUWezHcqUaTvsfX.jpg,5600000,en,"In order to boost circulation of his newspaper, Lord Rawnsley announces an air race and offers £10,000 to the first person who can fly across the English Channel. But one of the participants, Percy, plots to sabotage his competitor's planes. Will Percy triumph?",https://image.tmdb.org/t/p/w500/zENEIIKunpHygSfPR6zDtxuUHzB.jpg,1965,29950000,138,,,"['aviation', 'eiffel tower, paris', 'air race', 'prize', 'reproduction', 'vintage aircraft', 'stereotype', 'multinational', '1910s', 'benny hill']",11.118,Ces merveilleux fous volants dans leurs drôles de machines,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 Hours 11 Minutes,160,6.747
327,tt0059798,"Comedy,Drama,Romance",FR,7.3,3700,https://image.tmdb.org/t/p/w500/brYujqSBuefAyHBL42nyM0GJtFw.jpg,0,en,"Twelve-year-old Nick lives with his Uncle Murray, a Mr.Micawber-like Dickensian character who keeps hoping something won't turn up. What turns up is a social worker, who falls in love with Murray and a bit in love with Nick. As the child welfare people try to force Murray to become a conventional man (as the price they demand for allowing him to keep Nick), the nephew, who until now has gloried in his Uncle's iconoclastic approach to life, tries to play mediator. But when he succeeds, he is alarmed by the uncle's willingness to cave in to society in order to save the relationship.",https://image.tmdb.org/t/p/w500/tXPsmtVy3T5Whz20LwiscprCdCT.jpg,1965,0,118,... IT'S A LIFT FOR THE SPIRITS,,"['library', 'social worker', 'fruit']",3.09,Des clowns par milliers,A Thousand Clowns,26,6.923
328,tt0059800,"Action,Adventure,Thriller",FR,6.9,126970,https://image.tmdb.org/t/p/w500/uJrKyUYf8FwVJQonCekRISeWUCc.jpg,5500000,en,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,https://image.tmdb.org/t/p/w500/xqwIF0mOCoXUr5HAGXSOLisrMUj.jpg,1965,141195658,130,Look up!  Look down!  Look out!,https://www.youtube.com/watch?v=F9FOoyBolTM,"['sea', 'florida', 'paris, france', 'spy', 'fighter pilot', 'bahamas', 'sanatorium', 'secret organization', 'nuclear missile', 'coral reef', 'secret agent', 'scuba diving', 'british spy', 'shark', 'scuba', 'british secret service', 'big ben']",21.336,Opération Tonnerre,Thunderball,2201,6.658
329,tt0059812,"Comedy,War",FR,8.4,2716,https://image.tmdb.org/t/p/w500/3vjLwvGF0Mp8GkqFdQOZJBpHMmE.jpg,0,hu,"PFC Molnár decides his WWII services are over, and with serious money hidden in his hand grenades, he heads to an abandoned mansion where he encounters not only the sour butler but a bunch of others who also try to wimp out of their duties.",https://image.tmdb.org/t/p/w500/7A7RWHC6ggtKtEpbKfa8E1UI253.jpg,1965,0,111,,,"['world war ii', 'hungary']",0.881,Le Caporal et les autres,A tizedes meg a többiek,17,7.8
330,tt0059825,"Action,Thriller,War",FR,7.8,18811,https://image.tmdb.org/t/p/w500/65Ixfe35wlVxgZdEIJUV2Zo7qfu.jpg,5800000,en,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.",https://image.tmdb.org/t/p/w500/bzgPLB7efMohled42PIn6CcOTnO.jpg,1964,6800000,133,"It carried their hopes, their nation's honour!",https://www.youtube.com/watch?v=bUaQumvWtF4,"['france', 'paris, france', 'nazi', 'world war ii', 'painting', 'artwork', 'hijacking of train', 'train crash', 'french resistance', 'black and white', 'art thief', 'art theft']",10.01,Le Train,The Train,302,7.52
331,tt0059831,"Adventure,Comedy",FR,6.3,2297,https://image.tmdb.org/t/p/w500/wjqAPaNbsxkZHWZlZTxdZbcNeAi.jpg,0,fr,A millionaire realizes he really wants to live after he has hired an assassin to kill him.,https://image.tmdb.org/t/p/w500/p7pV7s5ayRNic5TQGRYc9onF6xK.jpg,1965,0,104,That Man from Rio is UP the Himalayas... UP the Yang-tze... UP in a balloon... UP-stage with a stripper... UP-town in Hong Kong... You can't keep a great adventurer DOWN,https://www.youtube.com/watch?v=9BuTspv6AQE,[],8.26,Les tribulations d'un Chinois en Chine,Les tribulations d'un Chinois en Chine,163,7.172
332,tt0059837,"Horror,Mystery",FR,6.1,1423,https://image.tmdb.org/t/p/w500/onXQ0CGsRFuZ97l21Aej40oA7Au.jpg,0,en,"The daughter of a dead magician who accidentally killed his wife, her mother, while performing a guillotine trick must spend the night in his house in order to collect her inheritance. Is the house haunted or is it all magic?",https://image.tmdb.org/t/p/w500/hcZP5MdRHt4SzNqOfNCwJ7V3rVQ.jpg,1965,0,107,"Wouldn't you like to learn how to flip your lid? If you're chopping for entertainment, here's the super shocker of them all.",,"['skeleton', 'magic', 'guillotine', 'inheritance', 'mansion', 'rabbit']",2.574,Une guillotine pour 2,Two on a Guillotine,30,6.1
333,tt0059872,"Comedy,Drama,Romance",FR,6.8,1135,https://image.tmdb.org/t/p/w500/wdHKTKEAkVmHAwLlAar5MDqaY84.jpg,0,fr,"In the countryside near Normandy's beaches lives Marie, unhappy. It's 1945, she's married to Jérôme, a somewhat fussy milquetoast, diffident to the war around him and unwilling to move his wife to Paris, where she longs to live, shop, and party. A German outfit is bivouacked at Jérôme and Marie's crumbling château because its commanding officer is pursuing Marie. She's also eyed by a French spy working with the Allies as they plan D-Day. He woos her (posing to the Germans as her brother) and, in his passion, forgets his mission. Heroics come from an unexpected direction, and Marie makes her choice.",https://image.tmdb.org/t/p/w500/hPfS3Emw7P3QzxjJ9vQisoneW2Q.jpg,1966,0,93,,https://www.youtube.com/watch?v=m9SNxplLmTw,"['france', 'resistance', 'world war ii', 'invasion']",1.794,La vie de château,La vie de château,39,6.8
334,tt0059884,"Drama,War",FR,8.2,2105,https://image.tmdb.org/t/p/w500/2i3ptZVMlpJPTJ8MInJSpFIoTw0.jpg,0,ru,"The first film of a four-part adaptation of Leo Tolstoy’s 1869 novel. In St. Petersburg of 1805, Pierre Bezukhov, the illegitimate son of a rich nobleman, is introduced to high society. His friend, Prince Andrei Bolkonsky, joins the Imperial Russian Army as aide-de-camp of General Mikhail Kutuzov in the War of the Third Coalition against Napoleon.",https://image.tmdb.org/t/p/w500/tpVXn1NQwL55llDnrkx79NfQrsl.jpg,1966,0,147,,,"['period drama', '19th century', 'russian literature']",3.081,Guerre et paix I: le prince André,Voyna i mir I: Andrey Bolkonskiy,59,7.7
335,tt0059903,Comedy,FR,6.1,11052,https://image.tmdb.org/t/p/w500/rq8908sDqtyEGiRagGtPYuWSwFb.jpg,0,en,A playboy who refuses to give up his hedonistic lifestyle to settle down and marry his true love seeks help from a demented psychoanalyst who is having romantic problems of his own.,https://image.tmdb.org/t/p/w500/seKbiGx8mjF04Bx4LVBQk741Eqv.jpg,1965,0,108,,,"['journalist', 'fashion journal', 'ladykiller', 'gigolo', 'sex therapy']",9.644,Quoi de neuf Pussycat ?,What's New Pussycat,145,5.979
336,tt0059915,"Action,Adventure,Western",FR,6.6,2867,https://image.tmdb.org/t/p/w500/yGWOGqIgM2SAXicYTCNIIZZ7UCG.jpg,0,de,"Rollins' gang wants to grab land by inciting the settlers in a war against the Indians but Winnetou and Old Shatterhand try to keep the peace, until Rollins frames Winnetou up for the murder of Jicarilla Chief's son.",https://image.tmdb.org/t/p/w500/oUIM8UCGRpSBGOzMWxzthalHjPk.jpg,1965,0,93,«Blazing a trail of violence across the Apache range!»,,"['buffalo', 'renegade', 'apache nation', 'native american']",9.28,Winnetou III,Winnetou - 3. Teil,100,6.8
337,tt0059927,"Comedy,Drama,Romance",FR,6.4,4003,https://image.tmdb.org/t/p/w500/kKfmcvVPQ7Qu5FNzjMqe8L45WbR.jpg,3900000,en,"Passion, intrigue, adventure, love... everything happens in The Yellow Rolls-Royce. One luxury automobile ties together three stories as it passes from owner to owner. In the first, an aristocrat with a penchant for the racetrack discovers his wife has a penchant for backseat amour. Then a moll takes a spin down lover's lane in the Rolls while her mobster boyfriend is busy rubbing out the competition. Finally, an imperious widow purchases the car and drives straight into danger as she helps an anti-fascist escape the Nazis.",https://image.tmdb.org/t/p/w500/iI0ASenpD87Le7yjIYFvtAVYAHi.jpg,1964,0,122,The screen's most exciting cast...in the year's most magnificent movie.,,"['husband wife relationship', 'yugoslavia', 'gangster', 'border crossing', 'unfaithfulness', 'extramarital affair', 'socialite', 'fiancé fiancée relationship', 'nazi invasion']",5.253,La Rolls-Royce jaune,The Yellow Rolls-Royce,39,6.0
338,tt0059930,"Biography,Drama",FR,6.5,1324,https://image.tmdb.org/t/p/w500/c8dGHq1uzmXKQf3WcLlc9enlSCI.jpg,0,en,"In Dublin circa 1911, John Cassidy (Rod Taylor), an impoverished idealist, whose ambitions are restricted by the demands of looking after his family, journeys through the social injustices of Dublin life, involving himself with the rowdy tramway-men strike, dawdling with prostitute Daisy Battles (Julie Christie), and seeking a better life. He falls in love with bookshop assistant Nora (Dame Maggie Smith) who encourages him toward a life of writing. Finding success at the Abbey Theatre, his unorthodox views estrange him from family, friends, and his own past.",https://image.tmdb.org/t/p/w500/cBvuNDtQIM3Jz5IEgt1C5Nct2ay.jpg,1965,0,110,"He's a brawling, sprawling giant - on the make for fame and fortune and then some!",,"['dublin, ireland', 'biography', 'idealist', 'playwright', 'writer', 'ireland', 'irish easter rebellion (1916)', '1910s']",2.009,Le Jeune Cassidy,Young Cassidy,18,6.2
339,tt0059934,"Comedy,Drama,Family",FR,7.5,1676,https://image.tmdb.org/t/p/w500/g85eAKkBGTuymtSaG8t1BwxwD1L.jpg,0,fr,"The story follows the son of a millionaire from the 1920s to the 1960s. After losing his fortune in the stock-exchange crash, he teams up with an equestrienne and becomes a circus clown.",https://image.tmdb.org/t/p/w500/8NaV6xjfbexP8M9z0fBFKUac2Lr.jpg,1965,0,92,,,"['elephant', 'clown', 'great depression', 'traveling circus', 'silent film', 'stock market crash', 'child actor', 'loss of fortune', 'circus animal']",2.306,Yoyo,Yoyo,41,7.0
340,tt0059956,"Adventure,Comedy,Romance",FR,6.3,3963,https://image.tmdb.org/t/p/w500/om47GMuXbkAtlBgBcOnklWAXg6H.jpg,0,fr,"Gorgeous IRA operative Marie flees the British authorities and finds herself somewhere in the American continent, where she meets a stunning woman also named Marie, a singer in a traveling circus. The new friends start a vaudeville act that grows exponentially more popular after they incorporate striptease into their routine. When the singer Maria falls for a charismatic rebel, the girls leave the circus behind and recreate themselves as wild-eyed revolutionaries.",https://image.tmdb.org/t/p/w500/dXoW8MNvpKn3dpFS1rhzwZAUdWF.jpg,1965,0,120,"The world will never forget the two heroines who charged into battle undaunted, unafraid, and… undressed!",https://www.youtube.com/watch?v=rtYEcGz9T8w,"['circus', 'revolution', 'striptease', 'artist', 'spaghetti western']",7.945,Viva Maria!,Viva Maria!,82,6.0
341,tt0060086,"Comedy,Drama",FR,7.0,15813,https://image.tmdb.org/t/p/w500/ksSpcJxiYaqDlgAgEFtbGieXQMM.jpg,0,en,A young man leads a promiscuous lifestyle until several life reversals make him rethink his purposes and goals in life.,https://image.tmdb.org/t/p/w500/tPUqgfGMkZazRZ1UO41j2Fiib5C.jpg,1966,0,114,Is any man an Alfie? Ask any girl!,,"['london, england', 'based on play or musical', 'womanizer', 'playboy', 'breaking the fourth wall', 'unwanted pregnancy', 'stray dog', 'old-age home']",11.626,Alfie le dragueur,Alfie,194,6.466
342,tt0060112,Comedy,FR,6.0,1124,https://image.tmdb.org/t/p/w500/uKvJAa9orzv4uRjlUbcTZrOU8vn.jpg,0,en,"Ellen Gordon, a New York executive's mistress falls for the executive's young business associate when the young man is accidentally sent to use the apartment where the executive and his mistress get together every Wednesday. More complications arise when the executive's wife shows up with plans to redecorate the apartment.",https://image.tmdb.org/t/p/w500/hhnpJY9ldontHXHbxBAiRJw0eIw.jpg,1966,0,109,It's got some new ideas about multiple dwelling!,,['new york city'],2.466,Chaque mercredi,Any Wednesday,14,5.7
343,tt0060120,"Action,Drama,Romance",FR,6.2,3555,https://image.tmdb.org/t/p/w500/3p3yFs26AVDE8RP6ANT0NOETrlx.jpg,0,en,A man tries to recover a horse stolen from him by a Mexican bandit.,https://image.tmdb.org/t/p/w500/uCxvQAKOltwQ7vPIocW6CVe2cxO.jpg,1966,0,99,"Southwest to Sonora rode the lustful, the lawless... to live on the edge of violence!",,"['friendship', 'hero', 'showdown', 'mexico', 'prisoner', 'ambush', 'confession', 'hostility', 'horse', 'villain', 'bartender', 'gunfight', 'duel', 'desert', 'henchman', 'bandit', 'treachery', 'horse thief', 'captive woman']",5.853,L'Homme de la Sierra,The Appaloosa,61,6.2
344,tt0060121,"Action,Adventure,Crime",FR,6.4,7942,https://image.tmdb.org/t/p/w500/pAdMGJKDvbyuZUGbRhr3DB6igGe.jpg,4800000,en,"When a plot against a prominent Middle Eastern politician is uncovered, David Pollock, a professor of ancient hieroglyphics at Oxford University, is recruited to help expose the scheme. Pollock must find information believed to be in hieroglyphic code and must also contend with a mysterious man called Beshraavi. Meanwhile, Beshraavi's lover, Yasmin Azir, seems willing to aid Pollock -- but is she really on his side?",https://image.tmdb.org/t/p/w500/ufQBXrETmVizoVaoYKAmjArRTyr.jpg,1966,0,105,Ultra Mod. Ultra Mad. Ultra Mystery.,,"['london, england', 'spy', 'professor', 'body double', 'political assassination', 'political intrigue\xa0', 'hieroglyph', 'cipher', 'spy thriller', 'woman spy']",7.139,Arabesque,Arabesque,156,6.2
345,tt0060125,"Adventure,Comedy,History",FR,7.7,5266,https://image.tmdb.org/t/p/w500/dELiIRHrpNpncIApojSW67kPNdQ.jpg,0,it,"A group of rogues steal a scroll granting its bearer the property of the land of Aurocastro in Apulia, a province in the south of Italy. They elect a shaggy knight, Brancaleone from Norcia, as their leader, and decide to get possession of this supposedly wealthy land. Many adventures will occurr during the journey.",https://image.tmdb.org/t/p/w500/kE2y0wQ1GXSZd1AR6x8rQ27QwWy.jpg,1966,1314230,120,,,"['italy', 'knight', 'contagion spread', 'middle ages (476-1453)', 'cavalry', 'apulia, italy']",7.615,L'armée Brancaleone,L'armata Brancaleone,338,7.679
346,tt0060138,Drama,FR,7.8,22784,https://image.tmdb.org/t/p/w500/7LPz7NEYtLXcV44j0kRLLkZ54yH.jpg,0,fr,"The story of a donkey Balthazar as he is passed from owner to owner, some kind and some cruel but all with motivations beyond his understanding. Balthazar, whose life parallels that of his first keeper, Marie, is truly a beast of burden, suffering the sins of humankind. But despite his powerlessness, he accepts his fate nobly.",https://image.tmdb.org/t/p/w500/lkLO1HDzzaXpTXtAgnGpVqIQkvF.jpg,1966,39388,96,,https://www.youtube.com/watch?v=P2KCM-83-C4,"['suicide', 'rape', 'misery', 'donkey', 'gang leader', 'youth gang', 'cruelty', 'burden', 'beast of burden', 'transcendence', 'purity', 'pride', 'french countryside', 'animal cruelty', 'riding a donkey', 'abusive boyfriend', 'peasants']",10.255,Au hasard Balthazar,Au hasard Balthazar,421,7.582
347,tt0060143,"Action,Drama,Western",FR,6.1,1855,https://image.tmdb.org/t/p/w500/eDEvBbgV1gJBRrysqXNp0B176V7.jpg,0,it,A Texan sheriff and his younger brother travel across the border into Mexico to confront the man who killed their father.,https://image.tmdb.org/t/p/w500/v7LfMBSjReDfsgskvzwCn1AobHw.jpg,1966,0,93,,,"['sheriff', 'murder', 'gunfight', 'revolutionary', 'spaghetti western']",6.22,"Texas, addio","Texas, addio",41,5.78
348,tt0060153,"Action,Adventure,Comedy",FR,6.5,35768,https://image.tmdb.org/t/p/w500/bxxupqG6TBLKC60M6L8iOvbQEr6.jpg,1377800,en,The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.,https://image.tmdb.org/t/p/w500/zzoPxWHnPa0eyfkMLgwbNvdEcVF.jpg,1966,3900000,105,He's Here Big As Life In A Real Bat-Epic,https://www.youtube.com/watch?v=Yu_d3n1bDTc,"['rescue', 'submarine', 'missile', 'superhero', 'shark attack', 'parody', 'based on comic', 'shark', 'super power', 'shark repelent', 'black cat', 'super villain', 'vigilante justice', 'good versus evil', 'based on tv series']",11.481,Batman,Batman: The Movie,879,6.385
349,tt0060161,"Comedy,Crime,Romance",FR,8.0,6041,https://image.tmdb.org/t/p/w500/fxa62A0AoKIQLQjvgPjyeFDXJNi.jpg,0,ru,"An insurance agent who moonlights as a carthief steals cars various crooks and never from the common people. He sells the stolen cars and gives the money to charity. His best friend, a cop, is assigned to bring in this modern robin hood.",https://image.tmdb.org/t/p/w500/tsfH6UnYq6WgjNIXCMlT7jwcsLk.jpg,1966,9928,94,,,"['trolley', 'stealing car']",5.803,"Attention, automobile",Beregis avtomobilya,113,7.628
350,tt0060164,"Drama,Family",FR,6.2,6239,https://image.tmdb.org/t/p/w500/6xBqZoj40gIAyLSuemwI38c6OID.jpg,18000000,en,"Extravagant production of the first part of the book of Genesis. Covers Adam and Eve, Noah and the Flood and Abraham and Isaac.",https://image.tmdb.org/t/p/w500/2BtesvzFQJYFS2sPVVbUdet0TTC.jpg,1966,0,174,The unforgettable adventure of Man from the Creation!,,"['epic', 'tower of babel', 'genesis', 'bible', 'anthology', 'flood', 'old testament', 'garden of eden', 'noah', ""noah's ark"", 'adam and eve', 'abraham', 'christian film']",15.863,La Bible : Au commencement des temps...,The Bible in the Beginning...,238,7.269
